Time_s,TrueDisplacement_mm,PredictedDisplacement_mm,DisplacementError_mm,TrueCoilForce_N,PredictedCoilForce_N,CoilForceError_N,IsTrainingSample,IsValidationSample,IsTestingSample
0.1824,4.59962393063252,4.59694792329633,0.0026760073361895564,0.023862,0.02659847155122098,-0.0027364715512209793,True,False,False
0.1832,4.58738415484662,4.59694792329633,-0.009563768449710075,0.02409,0.02659847155122098,-0.0025084715512209803,True,False,False
0.184,4.57514129970044,4.59694792329633,-0.02180662359589025,0.02432,0.02659847155122098,-0.0022784715512209792,True,False,False
0.1848,4.5629388939663,4.59694792329633,-0.03400902933003014,0.02455,0.02659847155122098,-0.0020484715512209817,True,False,False
0.1856,4.5508195371518,4.59694792329633,-0.046128386144530076,0.02478,0.02659847155122098,-0.0018184715512209806,True,False,False
0.1864,4.53882477239519,4.59694792329633,-0.05812315090113973,0.025009,0.02659847155122098,-0.0015894715512209806,True,False,False
0.1872,4.52699496221198,4.59694792329633,-0.06995296108435056,0.025236,0.02659847155122098,-0.001362471551220979,True,False,False
0.188,4.51536916746139,4.59694792329633,-0.0815787558349399,0.02546,0.02659847155122098,-0.0011384715512209806,True,False,False
0.1888,4.50398502996253,4.59694792329633,-0.09296289333379981,0.025681,0.02659847155122098,-0.0009174715512209816,True,False,False
0.1896,4.49287865924689,4.59694792329633,-0.10406926404944006,0.025898,0.02659847155122098,-0.0007004715512209797,True,False,False
0.1904,4.48208452398343,4.59694792329633,-0.1148633993128998,0.02611,0.02659847155122098,-0.0004884715512209793,True,False,False
0.1912,4.47163534865223,4.59694792329633,-0.1253125746441004,0.026317,0.02659847155122098,-0.00028147155122098047,True,False,False
0.192,4.46156201607181,4.59694792329633,-0.13538590722451982,0.026517,0.02659847155122098,-8.147155122098168e-05,True,False,False
0.1928,4.45189347640121,4.59694792329633,-0.14505444689512004,0.02671,0.02659847155122098,0.00011152844877902052,True,False,False
0.1936,4.44265666324027,4.596947914859423,-0.1542912516191528,0.026895,0.02659847155122098,0.0002965284487790182,True,False,False
0.1944,4.43387641744029,4.596947914859423,-0.16307149741913296,0.027072,0.02659847155122098,0.00047352844877901826,True,False,False
0.1952,4.42557541921145,4.59694792329633,-0.17137250408488036,0.02724,0.02659847155122098,0.0006415284487790197,True,False,False
0.196,4.41777412907511,4.59694792329633,-0.17917379422121993,0.027399,0.02659847155122098,0.0008005284487790192,True,False,False
